PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Month,Temperature,Humidity,Wind_Speed,AQI
0.1067942336285474,0.1690521307906301,0.0723240115718418,0.0939222935720308,0.0846866192457388,0.1639152729397001,0.1461675579322638,0.2204053823880088,0.734989034437793,1.0,0.0263177570093457,0.0,5,0.6310432569974554,0.54,0.4269662921348314,0.2619974059662776
0.4147650138987653,0.4220457202757731,0.6108968177434908,0.9691898553544788,0.7561401154207489,0.2459594539042385,0.5525846702317292,0.6462272185317663,0.6737004326951577,1.0,0.8571214953271028,1.0,12,0.1603053435114503,0.4525000000000001,0.247191011235955,0.2749675745784695
1.0,1.0,0.5814850530376083,0.9418174742167738,1.0,0.8091910253359009,0.4563279857397505,0.7061829330608074,1.0000000000000002,0.7595118449389806,0.7249345794392523,0.0,2,0.3231552162849873,0.3625,0.196629213483146,0.8560311284046692
0.3393238089081388,0.5580373341934443,0.4836065573770491,0.3935914899137316,0.6146825929405448,0.461109067699431,0.3957219251336899,0.3914154317833418,0.5577618398435187,0.2613065326633166,0.5598504672897197,0.5416666666666679,5,0.6437659033078881,0.5675000000000001,0.6404494382022472,0.324254215304799
0.376236343655052,0.4625246945933959,1.0,0.6182785237075955,0.9035028855187222,0.9137367749194056,0.3885918003565063,0.8591381366036451,0.3193645901250667,0.669059583632448,0.129196261682243,1.0,5,0.7531806615776083,0.3925,0.5786516853932584,0.2412451361867704
0.9893335057211198,0.7079385558198604,0.2226374156219864,0.2603619381202568,0.3192860018789424,0.4244142019515784,0.1390374331550802,0.0640436041560211,0.3769782466955131,0.1751615218951902,0.2075514018691589,1.0,8,0.3816793893129772,0.9325,0.7247191011235955,0.3735408560311284
0.3416510440235309,0.4757085836390759,0.7557859209257471,1.0,0.5371091128707556,0.2508059456067851,0.3672014260249555,0.8526656446942599,0.5044158615375499,0.498205312275664,1.0,1.0,8,0.3765903307888041,0.7575000000000001,0.5112359550561797,0.2412451361867704
0.2384769539078156,0.3099625045357416,0.3437801350048216,0.218979049101641,0.4061199838947792,0.1642614509184534,0.3707664884135473,0.2200647249190938,0.3001600379349179,0.5139985642498205,0.1250093457943925,1.0,4,0.7302798982188295,0.5,0.4382022471910112,0.2023346303501945
0.2633654405585364,0.2802080393500786,0.1094503375120539,0.2350651877797236,0.1641390417393638,0.1344901447456674,0.1818181818181818,0.5225685573156191,0.5480410171299867,0.0,0.2015700934579439,0.5416666666666679,5,0.8346055979643766,0.5250000000000001,0.5730337078651685,0.1608300907911803
0.1459693580709807,0.2024553481433697,0.1357280617164898,0.1476292404488551,0.2252046705140249,0.8119604491659276,0.3743315508021391,0.1607903253278828,0.2374488767707901,0.1679827709978463,0.1094579439252336,0.5416666666666679,9,0.4605597964376591,0.8500000000000001,0.7247191011235955,0.1634241245136186
0.2216044993212231,0.2714590976897956,0.1321118611378977,0.208990075890251,0.250301972889545,0.4429347238148813,0.2424242424242425,0.341679441321751,0.6344615019856561,0.0674802584350323,0.0472523364485981,0.5416666666666679,6,0.4351145038167939,0.7649999999999999,0.8426966292134831,0.1738002594033722
0.1705992630422134,0.3258476797161633,0.2579556412729026,0.2699617305571771,0.2657361427996242,0.2013024946450594,0.2566844919786096,0.3208993357179356,0.1957204670736768,0.0114860014357501,0.1339813084112149,0.0,3,0.6157760814249363,0.4925000000000001,0.3146067415730337,0.1686121919584954
